"","simnum","dHat","nHat","pHat","pHatZeroNeg","pHatDropNeg","aHat","square","TrapSpacing","FielSize","CatchRadius","NumVisits","density"
"15248",10,0.487456661278609,631.743833017078,0.705627595295268,0.705627595295268,0.705627595295268,1296,"3",6,45,2.5,4,0.5
"15249",10,0.43140728239617,993.962378640777,0.70082987710846,0.70082987710846,0.70082987710846,2304,"4",6,45,2.5,4,0.5
"15250",10,0.359360803805248,362.23569023569,0.692571642293768,0.692571642293768,0.692571642293768,1008,"5",6,45,2.5,4,0.5
"15251",1,0.892857142857143,128.571428571429,0.741801110252839,0.741801110252839,0.741801110252839,144,"1",6,45,2.5,4,1
"15252",1,0.952823722583755,548.826464208243,0.711038054470464,0.711038054470464,0.711038054470464,576,"2",6,45,2.5,4,1
"15253",1,0.979108246233779,1268.92428711898,0.676343513695831,0.676343513695831,0.676343513695831,1296,"3",6,45,2.5,4,1
"15254",1,0.872576414233577,2010.41605839416,0.690630365166367,0.690630365166367,0.690630365166367,2304,"4",6,45,2.5,4,1
"15255",1,0.735937064884433,741.824561403509,0.716019082876468,0.716019082876468,0.716019082876468,1008,"5",6,45,2.5,4,1
"15256",2,1.12703924162257,162.293650793651,0.655208586416194,0.655208586416194,0.655208586416194,144,"1",6,45,2.5,4,1
"15257",2,1.04443565400844,601.594936708861,0.664799238423005,0.664799238423005,0.664799238423005,576,"2",6,45,2.5,4,1
"15258",2,1.0256296587468,1329.21603773585,0.67290304516833,0.67290304516833,0.67290304516833,1296,"3",6,45,2.5,4,1
"15259",2,0.868855666875391,2001.8434564809,0.673161712433749,0.673161712433749,0.673161712433749,2304,"4",6,45,2.5,4,1
"15260",2,0.667289246549023,672.627560521415,0.673673193420798,0.673673193420798,0.673673193420798,1008,"5",6,45,2.5,4,1
"15261",3,1.03053259871442,148.396694214876,0.688527809631206,0.688527809631206,0.688527809631206,144,"1",6,45,2.5,4,1
"15262",3,1.00739151168336,580.257510729614,0.677748306682255,0.677748306682255,0.677748306682255,576,"2",6,45,2.5,4,1
"15263",3,0.997218043317334,1292.39458413926,0.675136440670963,0.675136440670963,0.675136440670963,1296,"3",6,45,2.5,4,1
"15264",3,0.869899908960027,2004.2493902439,0.691095560788114,0.691095560788114,0.691095560788114,2304,"4",6,45,2.5,4,1
"15265",3,0.706638967468175,712.292079207921,0.721386341368095,0.721386341368095,0.721386341368095,1008,"5",6,45,2.5,4,1
"15266",4,0.955113636363636,137.536363636364,0.674898389867769,0.674898389867769,0.674898389867769,144,"1",6,45,2.5,4,1
"15267",4,1.00759010560147,580.371900826446,0.705394411407067,0.705394411407067,0.705394411407067,576,"2",6,45,2.5,4,1
"15268",4,0.989009783479408,1281.75667938931,0.690529133150117,0.690529133150117,0.690529133150117,1296,"3",6,45,2.5,4,1
"15269",4,0.869318181818182,2002.90909090909,0.711324865405187,0.711324865405187,0.711324865405187,2304,"4",6,45,2.5,4,1
"15270",4,0.716049556305462,721.777952755906,0.750924901431846,0.750924901431846,0.750924901431846,1008,"5",6,45,2.5,4,1
"15271",5,0.95918501048218,138.122641509434,0.647910604890235,0.647910604890235,0.647910604890235,144,"1",6,45,2.5,4,1
"15272",5,0.99711654589372,574.339130434783,0.675872917270471,0.675872917270471,0.675872917270471,576,"2",6,45,2.5,4,1
"15273",5,0.999931428934391,1295.91113189897,0.697083000508161,0.697083000508161,0.697083000508161,1296,"3",6,45,2.5,4,1
"15274",5,0.873875191823574,2013.40844196151,0.675197065682847,0.675197065682847,0.675197065682847,2304,"4",6,45,2.5,4,1
"15275",5,0.712704269899842,718.405904059041,0.637494473959008,0.637494473959008,0.637494473959008,1008,"5",6,45,2.5,4,1
"15276",6,0.857288481141692,123.449541284404,0.754348157779741,0.754348157779741,0.754348157779741,144,"1",6,45,2.5,4,1
"15277",6,0.936768149882904,539.578454332553,0.667709966043719,0.667709966043719,0.667709966043719,576,"2",6,45,2.5,4,1
"15278",6,0.959537161866956,1243.56016177958,0.671053818045896,0.671053818045896,0.671053818045896,1296,"3",6,45,2.5,4,1
"15279",6,0.869930639781686,2004.320194057,0.695107730616874,0.695107730616874,0.695107730616874,2304,"4",6,45,2.5,4,1
"15280",6,0.755593133718134,761.637878787879,0.737109481833962,0.737109481833962,0.737109481833962,1008,"5",6,45,2.5,4,1
"15281",7,0.991803278688525,142.819672131148,0.72475905871841,0.72475905871841,0.72475905871841,144,"1",6,45,2.5,4,1
"15282",7,1.03240272154746,594.663967611336,0.702408189613934,0.702408189613934,0.702408189613934,576,"2",6,45,2.5,4,1
"15283",7,0.96422073243702,1249.63006923838,0.682929333067246,0.682929333067246,0.682929333067246,1296,"3",6,45,2.5,4,1
"15284",7,0.865710525866776,1994.59705159705,0.689259950330878,0.689259950330878,0.689259950330878,2304,"4",6,45,2.5,4,1
"15285",7,0.73911785135448,745.030794165316,0.700049168237649,0.700049168237649,0.700049168237649,1008,"5",6,45,2.5,4,1
"15286",8,1.0871062992126,156.543307086614,0.684895604375559,0.684895604375559,0.684895604375559,144,"1",6,45,2.5,4,1
"15287",8,0.947417873051225,545.712694877506,0.695156937213108,0.695156937213108,0.695156937213108,576,"2",6,45,2.5,4,1
"15288",8,0.967762821427722,1254.22061657033,0.699547522062664,0.699547522062664,0.699547522062664,1296,"3",6,45,2.5,4,1
"15289",8,0.86459613728343,1992.02950030102,0.705278245476628,0.705278245476628,0.705278245476628,2304,"4",6,45,2.5,4,1
"15290",8,0.73199954138959,737.855537720706,0.71518261297315,0.71518261297315,0.71518261297315,1008,"5",6,45,2.5,4,1
"15291",9,0.958695652173913,138.052173913043,0.704531579857361,0.704531579857361,0.704531579857361,144,"1",6,45,2.5,4,1
"15292",9,0.974503624583013,561.314087759815,0.651139205476776,0.651139205476776,0.651139205476776,576,"2",6,45,2.5,4,1
"15293",9,0.986512524084778,1278.52023121387,0.685423565197052,0.685423565197052,0.685423565197052,1296,"3",6,45,2.5,4,1
"15294",9,0.863126259299442,1988.64290142591,0.684744836713524,0.684744836713524,0.684744836713524,2304,"4",6,45,2.5,4,1
"15295",9,0.704487577639752,710.12347826087,0.683524891148306,0.683524891148306,0.683524891148306,1008,"5",6,45,2.5,4,1
"15296",10,1.00560035842294,144.806451612903,0.726820817645923,0.726820817645923,0.726820817645923,144,"1",6,45,2.5,4,1
"15297",10,0.987326388888889,568.7,0.698488655422236,0.698488655422236,0.698488655422236,576,"2",6,45,2.5,4,1
"15298",10,0.996462264150943,1291.41509433962,0.693377929664067,0.693377929664067,0.693377929664067,1296,"3",6,45,2.5,4,1
"15299",10,0.863565253388786,1989.65434380776,0.688827946716653,0.688827946716653,0.688827946716653,2304,"4",6,45,2.5,4,1
"15300",10,0.692733443288505,698.275310834813,0.680510774467651,0.680510774467651,0.680510774467651,1008,"5",6,45,2.5,4,1
"15301",1,1.5465154503616,222.698224852071,0.641020920691131,0.641020920691131,0.641020920691131,144,"1",6,45,2.5,4,1.5
"15302",1,1.49264967739232,859.766214177979,0.650923640680493,0.650923640680493,0.650923640680493,576,"2",6,45,2.5,4,1.5
"15303",1,1.47178832236304,1907.43766578249,0.667059980471296,0.667059980471296,0.667059980471296,1296,"3",6,45,2.5,4,1.5
"15304",1,1.29947281061134,2993.98535564854,0.673592193606271,0.673592193606271,0.673592193606271,2304,"4",6,45,2.5,4,1.5
"15305",1,1.07804345283087,1086.66780045351,0.685229139553369,0.685229139553369,0.685229139553369,1008,"5",6,45,2.5,4,1.5
"15306",2,1.73557692307692,249.923076923077,0.703825561120454,0.703825561120454,0.703825561120454,144,"1",6,45,2.5,4,1.5
"15307",2,1.48939531567432,857.891701828411,0.700619504346097,0.700619504346097,0.700619504346097,576,"2",6,45,2.5,4,1.5
"15308",2,1.47599322758221,1912.88722294655,0.676743077498524,0.676743077498524,0.676743077498524,1296,"3",6,45,2.5,4,1.5
"15309",2,1.3054570328334,3007.77300364816,0.692841166182113,0.692841166182113,0.692841166182113,2304,"4",6,45,2.5,4,1.5
"15310",2,1.08682629000153,1095.52090032154,0.722238708039488,0.722238708039488,0.722238708039488,1008,"5",6,45,2.5,4,1.5
"15311",3,1.57751501501502,227.162162162162,0.687652476222788,0.687652476222788,0.687652476222788,144,"1",6,45,2.5,4,1.5
"15312",3,1.45834348602989,840.005847953216,0.687549476212147,0.687549476212147,0.687549476212147,576,"2",6,45,2.5,4,1.5
"15313",3,1.48095578880407,1919.31870229008,0.691793308928219,0.691793308928219,0.691793308928219,1296,"3",6,45,2.5,4,1.5
"15314",3,1.30262253747083,3001.24232633279,0.697164294679891,0.697164294679891,0.697164294679891,2304,"4",6,45,2.5,4,1.5
"15315",3,1.07340501650513,1081.99225663717,0.706835542070109,0.706835542070109,0.706835542070109,1008,"5",6,45,2.5,4,1.5
"15316",4,1.49435240963855,215.186746987952,0.651154587685144,0.651154587685144,0.651154587685144,144,"1",6,45,2.5,4,1.5
"15317",4,1.44776193773078,833.910876132931,0.669822022788826,0.669822022788826,0.669822022788826,576,"2",6,45,2.5,4,1.5
"15318",4,1.48209642569399,1920.79696769941,0.666373883708743,0.666373883708743,0.666373883708743,1296,"3",6,45,2.5,4,1.5
"15319",4,1.30390834812691,3004.20483408439,0.685998805146738,0.685998805146738,0.685998805146738,2304,"4",6,45,2.5,4,1.5
"15320",4,1.07581018518519,1084.41666666667,0.722649901887385,0.722649901887385,0.722649901887385,1008,"5",6,45,2.5,4,1.5
"15321",5,1.46289323962517,210.656626506024,0.664888876280357,0.664888876280357,0.664888876280357,144,"1",6,45,2.5,4,1.5
"15322",5,1.45449815220923,837.790935672515,0.689462901894366,0.689462901894366,0.689462901894366,576,"2",6,45,2.5,4,1.5
"15323",5,1.45606020007145,1887.0540192926,0.696296454499904,0.696296454499904,0.696296454499904,1296,"3",6,45,2.5,4,1.5
"15324",5,1.2970563501438,2988.41783073131,0.687724867704924,0.687724867704924,0.687724867704924,2304,"4",6,45,2.5,4,1.5
"15325",5,1.09280026003575,1101.54266211604,0.673339140585881,0.673339140585881,0.673339140585881,1008,"5",6,45,2.5,4,1.5
"15326",6,1.5226381042059,219.25988700565,0.681373506061417,0.681373506061417,0.681373506061417,144,"1",6,45,2.5,4,1.5
"15327",6,1.45631067961165,838.834951456311,0.623613673645459,0.623613673645459,0.623613673645459,576,"2",6,45,2.5,4,1.5
"15328",6,1.49566174213044,1938.37761780105,0.665120764653697,0.665120764653697,0.665120764653697,1296,"3",6,45,2.5,4,1.5
"15329",6,1.30273599048801,3001.50372208437,0.679922058489771,0.679922058489771,0.679922058489771,2304,"4",6,45,2.5,4,1.5
"15330",6,1.05529806491885,1063.7404494382,0.707932908353902,0.707932908353902,0.707932908353902,1008,"5",6,45,2.5,4,1.5
"15331",7,1.42197712418301,204.764705882353,0.631770152840671,0.631770152840671,0.631770152840671,144,"1",6,45,2.5,4,1.5
"15332",7,1.44776193773078,833.910876132931,0.669822022788826,0.669822022788826,0.669822022788826,576,"2",6,45,2.5,4,1.5
"15333",7,1.484375,1923.75,0.666666666666667,0.666666666666667,0.666666666666667,1296,"3",6,45,2.5,4,1.5
"15334",7,1.29768947409166,2989.87654830718,0.683830995995379,0.683830995995379,0.683830995995379,2304,"4",6,45,2.5,4,1.5
"15335",7,1.05845145707951,1066.91906873614,0.716221791964641,0.716221791964641,0.716221791964641,1008,"5",6,45,2.5,4,1.5
"15336",8,1.67010309278351,240.494845360825,0.680857630747887,0.680857630747887,0.680857630747887,144,"1",6,45,2.5,4,1.5
"15337",8,1.4168049174749,816.079632465544,0.675223997107553,0.675223997107553,0.675223997107553,576,"2",6,45,2.5,4,1.5
"15338",8,1.44910033288087,1878.03403141361,0.686961797579378,0.686961797579378,0.686961797579378,1296,"3",6,45,2.5,4,1.5
"15339",8,1.290166306355,2972.54316984191,0.701678749189105,0.701678749189105,0.701678749189105,2304,"4",6,45,2.5,4,1.5
"15340",8,1.08630001521375,1094.99041533546,0.728035853389789,0.728035853389789,0.728035853389789,1008,"5",6,45,2.5,4,1.5
"15341",9,1.53293413173653,220.74251497006,0.639156081756484,0.639156081756484,0.639156081756484,144,"1",6,45,2.5,4,1.5
"15342",9,1.55323014475743,894.660563380282,0.669607282838551,0.669607282838551,0.669607282838551,576,"2",6,45,2.5,4,1.5
"15343",9,1.53049045908278,1983.51563497128,0.666572144239321,0.666572144239321,0.666572144239321,1296,"3",6,45,2.5,4,1.5
"15344",9,1.30336936138512,3002.96300863132,0.683947769809076,0.683947769809076,0.683947769809076,2304,"4",6,45,2.5,4,1.5
"15345",9,1.0122255214634,1020.3233256351,0.719423086738557,0.719423086738557,0.719423086738557,1008,"5",6,45,2.5,4,1.5
"15346",10,1.46493902439024,210.951219512195,0.656082030285603,0.656082030285603,0.656082030285603,144,"1",6,45,2.5,4,1.5
"15347",10,1.4863383374183,856.130882352941,0.670180159587464,0.670180159587464,0.670180159587464,576,"2",6,45,2.5,4,1.5
"15348",10,1.49793744064577,1941.32692307692,0.655552518086414,0.655552518086414,0.655552518086414,1296,"3",6,45,2.5,4,1.5
"15349",10,1.30322338693649,3002.62668350168,0.667666543934835,0.667666543934835,0.667666543934835,2304,"4",6,45,2.5,4,1.5
"15350",10,1.0533245556287,1061.75115207373,0.690430406316555,0.690430406316555,0.690430406316555,1008,"5",6,45,2.5,4,1.5
"15351",1,2.1033560311284,302.88326848249,0.719192153608589,0.719192153608589,0.719192153608589,144,"1",6,45,2.5,4,2
"15352",1,1.97558641975309,1137.93777777778,0.66732608043477,0.66732608043477,0.66732608043477,576,"2",6,45,2.5,4,2
"15353",1,1.95027904616946,2527.56164383562,0.658041692788481,0.658041692788481,0.658041692788481,1296,"3",6,45,2.5,4,2
"15354",1,1.7447270471464,4019.85111662531,0.676821342838911,0.676821342838911,0.676821342838911,2304,"4",6,45,2.5,4,2
"15355",1,1.48170106031239,1493.55466879489,0.710061510858975,0.710061510858975,0.710061510858975,1008,"5",6,45,2.5,4,2
"15356",2,2.0069125891947,288.995412844037,0.637406420926049,0.637406420926049,0.637406420926049,144,"1",6,45,2.5,4,2
"15357",2,1.92576322986688,1109.23962040332,0.641905537238287,0.641905537238287,0.641905537238287,576,"2",6,45,2.5,4,2
"15358",2,1.97384071062933,2558.09756097561,0.676266323268985,0.676266323268985,0.676266323268985,1296,"3",6,45,2.5,4,2
"15359",2,1.72816785908273,3981.69874732661,0.69446473108,0.69446473108,0.69446473108,2304,"4",6,45,2.5,4,2
"15360",2,1.41338628664876,1424.69337694195,0.728919110808511,0.728919110808511,0.728919110808511,1008,"5",6,45,2.5,4,2
"15361",3,1.83695652173913,264.521739130435,0.660316889756621,0.660316889756621,0.660316889756621,144,"1",6,45,2.5,4,2
"15362",3,1.9670410459342,1133.0156424581,0.666501199625782,0.666501199625782,0.666501199625782,576,"2",6,45,2.5,4,2
"15363",3,1.99775477794206,2589.09019221291,0.661256814240082,0.661256814240082,0.661256814240082,1296,"3",6,45,2.5,4,2
"15364",3,1.74053574200559,4010.19434958088,0.677844626638915,0.677844626638915,0.677844626638915,2304,"4",6,45,2.5,4,2
"15365",3,1.41086409395973,1422.15100671141,0.709336264618284,0.709336264618284,0.709336264618284,1008,"5",6,45,2.5,4,2
"15366",4,2.05957446808511,296.578723404255,0.668566017360192,0.668566017360192,0.668566017360192,144,"1",6,45,2.5,4,2
"15367",4,2.01047373924826,1158.032873807,0.687577760870977,0.687577760870977,0.687577760870977,576,"2",6,45,2.5,4,2
"15368",4,1.98048947055464,2566.71435383882,0.689966631384342,0.689966631384342,0.689966631384342,1296,"3",6,45,2.5,4,2
"15369",4,1.7367017251816,4001.3607748184,0.697825992327117,0.697825992327117,0.697825992327117,2304,"4",6,45,2.5,4,2
"15370",4,1.42345576728344,1434.84341342171,0.712203634977151,0.712203634977151,0.712203634977151,1008,"5",6,45,2.5,4,2
"15371",5,1.80050208659364,259.272300469484,0.694031012557489,0.694031012557489,0.694031012557489,144,"1",6,45,2.5,4,2
"15372",5,1.91617398648649,1103.71621621622,0.679016662379022,0.679016662379022,0.679016662379022,576,"2",6,45,2.5,4,2
"15373",5,1.90634853158896,2470.62769693929,0.680864168206161,0.680864168206161,0.680864168206161,1296,"3",6,45,2.5,4,2
"15374",5,1.74093699095508,4011.11882716049,0.681804672729454,0.681804672729454,0.681804672729454,2304,"4",6,45,2.5,4,2
"15375",5,1.52826784282277,1540.49398556536,0.683316245619387,0.683316245619387,0.683316245619387,1008,"5",6,45,2.5,4,2
"15376",6,2.19534050179211,316.129032258065,0.661938298108593,0.661938298108593,0.661938298108593,144,"1",6,45,2.5,4,2
"15377",6,2.01025969801501,1157.90958605664,0.66893757712925,0.66893757712925,0.66893757712925,576,"2",6,45,2.5,4,2
"15378",6,1.95758700180743,2537.03275434243,0.670149404573884,0.670149404573884,0.670149404573884,1296,"3",6,45,2.5,4,2
"15379",6,1.74183701236503,4013.19247648903,0.670696994340997,0.670696994340997,0.670696994340997,2304,"4",6,45,2.5,4,2
"15380",6,1.4644452887538,1476.16085106383,0.671639215405479,0.671639215405479,0.671639215405479,1008,"5",6,45,2.5,4,2
"15381",7,2.02163461538462,291.115384615385,0.678366239548662,0.678366239548662,0.678366239548662,144,"1",6,45,2.5,4,2
"15382",7,1.95730537280702,1127.40789473684,0.682838028798642,0.682838028798642,0.682838028798642,576,"2",6,45,2.5,4,2
"15383",7,1.92992577325143,2501.18380213385,0.696635627081071,0.696635627081071,0.696635627081071,1296,"3",6,45,2.5,4,2
"15384",7,1.73433206280625,3995.9010727056,0.710930984563517,0.710930984563517,0.710930984563517,2304,"4",6,45,2.5,4,2
"15385",7,1.4834040197738,1495.27125193199,0.735928031943102,0.735928031943102,0.735928031943102,1008,"5",6,45,2.5,4,2
"15386",8,1.97704142720307,284.693965517241,0.688108569224097,0.688108569224097,0.688108569224097,144,"1",6,45,2.5,4,2
"15387",8,2.08591797318791,1201.48875255624,0.687292504311491,0.687292504311491,0.687292504311491,576,"2",6,45,2.5,4,2
"15388",8,1.98845516179649,2577.03788968825,0.682954754551062,0.682954754551062,0.682954754551062,1296,"3",6,45,2.5,4,2
"15389",8,1.73738298400034,4002.93039513678,0.694362692588986,0.694362692588986,0.694362692588986,2304,"4",6,45,2.5,4,2
"15390",8,1.41500444576171,1426.3244813278,0.71565107756972,0.71565107756972,0.71565107756972,1008,"5",6,45,2.5,4,2
"15391",9,2.17463235294118,313.147058823529,0.641942562980284,0.641942562980284,0.641942562980284,144,"1",6,45,2.5,4,2
"15392",9,2.00403177991225,1154.32230522946,0.685296232087283,0.685296232087283,0.685296232087283,576,"2",6,45,2.5,4,2
"15393",9,1.99589068634407,2586.67432950192,0.681332377929162,0.681332377929162,0.681332377929162,1296,"3",6,45,2.5,4,2
"15394",9,1.73761591637161,4003.46707132018,0.695391491234511,0.695391491234511,0.695391491234511,2304,"4",6,45,2.5,4,2
"15395",9,1.40620191738667,1417.45153272577,0.722120304120177,0.722120304120177,0.722120304120177,1008,"5",6,45,2.5,4,2
"15396",10,1.97715822440087,284.710784313725,0.608174820928572,0.608174820928572,0.608174820928572,144,"1",6,45,2.5,4,2
"15397",10,1.91460629350348,1102.813225058,0.659562875265585,0.659562875265585,0.659562875265585,576,"2",6,45,2.5,4,2
"15398",10,1.99237240756058,2582.11464019851,0.658509854448203,0.658509854448203,0.658509854448203,1296,"3",6,45,2.5,4,2
"15399",10,1.73708917119755,4002.25345043915,0.67212380453581,0.67212380453581,0.67212380453581,2304,"4",6,45,2.5,4,2
"15400",10,1.40959366838523,1420.87041773231,0.697672340096577,0.697672340096577,0.697672340096577,1008,"5",6,45,2.5,4,2
"15401",1,0.476686507936508,68.6428571428571,0.688914491580872,0.688914491580872,0.688914491580872,144,"1",6,46,2.5,4,0.5
"15402",1,0.484963269054178,279.338842975207,0.736882594207891,0.736882594207891,0.736882594207891,576,"2",6,46,2.5,4,0.5
"15403",1,0.507500392104143,657.720508166969,0.708937106498575,0.708937106498575,0.708937106498575,1296,"3",6,46,2.5,4,0.5
