"dHat","nHat","pHat","pHatZeroNeg","pHatDropNeg","aHat","square","TrapSpacing","FieldSize","CatchRadius","NumVisits","density","simnum","paramnum"
142.222222222222,0.987654320987654,0.338562172233852,0.338562172233852,0.338562172233852,144,"1",6,45,1.5,4,1.5,3,275
604.698324022346,1.04982347920546,0.324776295090484,0.324776295090484,0.324776295090484,576,"2",6,45,1.5,4,1.5,3,275
1337.02045454545,1.03165158529742,0.347055610722538,0.347055610722538,0.347055610722538,1296,"3",6,45,1.5,4,1.5,3,275
2123.47489823609,0.921647091248304,0.359007564040235,0.359007564040235,0.359007564040235,2304,"4",6,45,1.5,4,1.5,3,275
788.740740740741,0.782480893592005,0.378418439491939,0.378418439491939,0.378418439491939,1008,"5",6,45,1.5,4,1.5,3,275
199.172413793103,1.38314176245211,0.213602484342951,0.213602484342951,0.213602484342951,144,"1",6,45,1.5,4,1.5,4,275
631.093264248705,1.09564802820956,0.33142584254889,0.33142584254889,0.33142584254889,576,"2",6,45,1.5,4,1.5,4,275
1377.70419426049,1.06304335976889,0.346867334700665,0.346867334700665,0.346867334700665,1296,"3",6,45,1.5,4,1.5,4,275
2302.43310344828,0.999319923371647,0.337539065933631,0.337539065933631,0.337539065933631,2304,"4",6,45,1.5,4,1.5,4,275
926.485294117647,0.919132236227824,0.323119411803462,0.323119411803462,0.323119411803462,1008,"5",6,45,1.5,4,1.5,4,275
280.058823529412,1.94485294117647,0.131885267717569,0.131885267717569,0.131885267717569,144,"1",6,45,1.5,4,1.5,5,275
616.157232704403,1.06971741788959,0.298563773709459,0.298563773709459,0.298563773709459,576,"2",6,45,1.5,4,1.5,5,275
1440.08653846154,1.11117788461538,0.319902727735508,0.319902727735508,0.319902727735508,1296,"3",6,45,1.5,4,1.5,5,275
2256.99481865285,0.979598445595855,0.355677475830997,0.355677475830997,0.355677475830997,2304,"4",6,45,1.5,4,1.5,5,275
837.404494382022,0.830758426966292,0.410097170726103,0.410097170726103,0.410097170726103,1008,"5",6,45,1.5,4,1.5,5,275
180.093023255814,1.25064599483204,0.284903058065806,0.284903058065806,0.284903058065806,144,"1",6,45,1.5,4,1.5,6,275
601.587939698493,1.04442350642099,0.348190601993589,0.348190601993589,0.348190601993589,576,"2",6,45,1.5,4,1.5,6,275
1368.94432071269,1.05628419808078,0.346321242224174,0.346321242224174,0.346321242224174,1296,"3",6,45,1.5,4,1.5,6,275
2202.27408412483,0.955848126790291,0.350764245928948,0.350764245928948,0.350764245928948,2304,"4",6,45,1.5,4,1.5,6,275
833.680555555556,0.827064043209876,0.357936998450165,0.357936998450165,0.357936998450165,1008,"5",6,45,1.5,4,1.5,6,275
188.020833333333,1.30570023148148,0.296624679061553,0.296624679061553,0.296624679061553,144,"1",6,45,1.5,4,1.5,7,275
621.433673469388,1.0788779053288,0.337885647736904,0.337885647736904,0.337885647736904,576,"2",6,45,1.5,4,1.5,7,275
1381.71641791045,1.06613921135065,0.353941717530201,0.353941717530201,0.353941717530201,1296,"3",6,45,1.5,4,1.5,7,275
2160.56258064516,0.93774417562724,0.366689715433369,0.366689715433369,0.366689715433369,2304,"4",6,45,1.5,4,1.5,7,275
781.441176470588,0.775239262371615,0.388254032433106,0.388254032433106,0.388254032433106,1008,"5",6,45,1.5,4,1.5,7,275
168.033333333333,1.16689814814815,0.240088959987819,0.240088959987819,0.240088959987819,144,"1",6,45,1.5,4,1.5,8,275
588.648648648649,1.02195945945946,0.337132034720383,0.337132034720383,0.337132034720383,576,"2",6,45,1.5,4,1.5,8,275
1312.28326180257,1.01256424521804,0.364317633081385,0.364317633081385,0.364317633081385,1296,"3",6,45,1.5,4,1.5,8,275
2191.84005376344,0.951319467779271,0.353946987538991,0.353946987538991,0.353946987538991,2304,"4",6,45,1.5,4,1.5,8,275
881.384892086331,0.87438977389517,0.337894390309342,0.337894390309342,0.337894390309342,1008,"5",6,45,1.5,4,1.5,8,275
162.372549019608,1.1275871459695,0.337006455868204,0.337006455868204,0.337006455868204,144,"1",6,45,1.5,4,1.5,9,275
576.685714285714,1.00119047619048,0.370276470077597,0.370276470077597,0.370276470077597,576,"2",6,45,1.5,4,1.5,9,275
1333.52087475149,1.02895129224652,0.378842704432777,0.378842704432777,0.378842704432777,1296,"3",6,45,1.5,4,1.5,9,275
2120.50307503075,0.920357237426541,0.382904131029561,0.382904131029561,0.382904131029561,2304,"4",6,45,1.5,4,1.5,9,275
787.212903225806,0.780965181771633,0.389697095183441,0.389697095183441,0.389697095183441,1008,"5",6,45,1.5,4,1.5,9,275
158.34328358209,1.09960613598673,0.408802433101424,0.408802433101424,0.408802433101424,144,"1",6,45,1.5,4,1.5,10,275
570.750988142292,0.99088713219148,0.421890558530835,0.421890558530835,0.421890558530835,576,"2",6,45,1.5,4,1.5,10,275
1319.04069767442,1.0177783161068,0.387998811647024,0.387998811647024,0.387998811647024,1296,"3",6,45,1.5,4,1.5,10,275
2121.65975609756,0.920859269139566,0.384925283605694,0.384925283605694,0.384925283605694,2304,"4",6,45,1.5,4,1.5,10,275
802.75,0.796378968253968,0.379826327053958,0.379826327053958,0.379826327053958,1008,"5",6,45,1.5,4,1.5,10,275
192.2,1.33472222222222,0.404316602818729,0.404316602818729,0.404316602818729,144,"1",6,45,1.5,4,2,1,276
769.483985765125,1.3359096975089,0.370953956588882,0.370953956588882,0.370953956588882,576,"2",6,45,1.5,4,2,1,276
1754.06105610561,1.353442172921,0.357955496464705,0.357955496464705,0.357955496464705,1296,"3",6,45,1.5,4,2,1,276
2844.87363636364,1.23475418244949,0.385036779491873,0.385036779491873,0.385036779491873,2304,"4",6,45,1.5,4,2,1,276
1102.51821862348,1.09376807403123,0.425001472842702,0.425001472842702,0.425001472842702,1008,"5",6,45,1.5,4,2,1,276
204.764705882353,1.42197712418301,0.349055445095881,0.349055445095881,0.349055445095881,144,"1",6,45,1.5,4,2,2,276
752.242537313433,1.30597662728027,0.365084225988134,0.365084225988134,0.365084225988134,576,"2",6,45,1.5,4,2,2,276
1759.35570469799,1.35752754992129,0.353494972950712,0.353494972950712,0.353494972950712,1296,"3",6,45,1.5,4,2,2,276
2849.9521575985,1.23695840173546,0.376773888543534,0.376773888543534,0.376773888543534,2304,"4",6,45,1.5,4,2,2,276
1099.9170212766,1.09118752110773,0.411515229209781,0.411515229209781,0.411515229209781,1008,"5",6,45,1.5,4,2,2,276
180.753086419753,1.25522976680384,0.425040425423931,0.425040425423931,0.425040425423931,144,"1",6,45,1.5,4,2,3,276
816.198380566802,1.41701107737292,0.329262613666578,0.329262613666578,0.329262613666578,576,"2",6,45,1.5,4,2,3,276
1704.59966777409,1.31527752143062,0.36303409226166,0.36303409226166,0.36303409226166,1296,"3",6,45,1.5,4,2,3,276
2845.64575289575,1.23508930247212,0.370220661546688,0.370220661546688,0.370220661546688,2304,"4",6,45,1.5,4,2,3,276
1141.97235023041,1.13290907760954,0.380707882116422,0.380707882116422,0.380707882116422,1008,"5",6,45,1.5,4,2,3,276
209.467532467532,1.45463564213564,0.372544194861841,0.372544194861841,0.372544194861841,144,"1",6,45,1.5,4,2,4,276
828.054852320675,1.43759522972339,0.318082639404366,0.318082639404366,0.318082639404366,576,"2",6,45,1.5,4,2,4,276
1833.93031358885,1.41506968641115,0.336263750449878,0.336263750449878,0.336263750449878,1296,"3",6,45,1.5,4,2,4,276
2896.74515503876,1.25726786243002,0.36508016837015,0.36508016837015,0.36508016837015,2304,"4",6,45,1.5,4,2,4,276
1079.05895196507,1.07049499202883,0.409655692719935,0.409655692719935,0.409655692719935,1008,"5",6,45,1.5,4,2,4,276
201.103448275862,1.39655172413793,0.319586182560228,0.319586182560228,0.319586182560228,144,"1",6,45,1.5,4,2,5,276
729,1.265625,0.391419380549815,0.391419380549815,0.391419380549815,576,"2",6,45,1.5,4,2,5,276
1804.7034358047,1.39251808318264,0.3318335189143,0.3318335189143,0.3318335189143,1296,"3",6,45,1.5,4,2,5,276
2823.55645981689,1.22550193568441,0.359715699400463,0.359715699400463,0.359715699400463,2304,"4",6,45,1.5,4,2,5,276
1034.62558139535,1.02641426725729,0.403910796247252,0.403910796247252,0.403910796247252,1008,"5",6,45,1.5,4,2,5,276
236.462962962963,1.64210390946502,0.277418590188407,0.277418590188407,0.277418590188407,144,"1",6,45,1.5,4,2,6,276
823.806451612903,1.43021953405018,0.328190924720186,0.328190924720186,0.328190924720186,576,"2",6,45,1.5,4,2,6,276
1776.98013245033,1.37112664540921,0.354253596999242,0.354253596999242,0.354253596999242,1296,"3",6,45,1.5,4,2,6,276
2862.31190019194,1.2423228733472,0.370205132614179,0.370205132614179,0.370205132614179,2304,"4",6,45,1.5,4,2,6,276
1090.13926940639,1.08148737044285,0.394908242716634,0.394908242716634,0.394908242716634,1008,"5",6,45,1.5,4,2,6,276
211.6,1.46944444444444,0.248190588443888,0.248190588443888,0.248190588443888,144,"1",6,45,1.5,4,2,7,276
840.757847533632,1.459649040857,0.303588876700057,0.303588876700057,0.303588876700057,576,"2",6,45,1.5,4,2,7,276
1816.89230769231,1.40192307692308,0.318075828165853,0.318075828165853,0.318075828165853,1296,"3",6,45,1.5,4,2,7,276
2830.04158004158,1.22831665800416,0.354268092030681,0.354268092030681,0.354268092030681,2304,"4",6,45,1.5,4,2,7,276
1040.00904977376,1.03175500969619,0.410014749446898,0.410014749446898,0.410014749446898,1008,"5",6,45,1.5,4,2,7,276
212.188405797101,1.4735305958132,0.344445222642911,0.344445222642911,0.344445222642911,144,"1",6,45,1.5,4,2,8,276
785.402390438247,1.36354581673307,0.340693785343499,0.340693785343499,0.340693785343499,576,"2",6,45,1.5,4,2,8,276
1878.29821073559,1.4493041749503,0.305370395055146,0.305370395055146,0.305370395055146,1296,"3",6,45,1.5,4,2,8,276
2961.72737186478,1.28547194959409,0.333991020206898,0.333991020206898,0.333991020206898,2304,"4",6,45,1.5,4,2,8,276
1103.80676328502,1.09504639214784,0.377445613221591,0.377445613221591,0.377445613221591,1008,"5",6,45,1.5,4,2,8,276
186.153846153846,1.29273504273504,0.360397850933169,0.360397850933169,0.360397850933169,144,"1",6,45,1.5,4,2,9,276
834.104347826087,1.44809782608696,0.310880384295398,0.310880384295398,0.310880384295398,576,"2",6,45,1.5,4,2,9,276
1836.24827586207,1.41685823754789,0.338196028929993,0.338196028929993,0.338196028929993,1296,"3",6,45,1.5,4,2,9,276
2883.80500521376,1.25165147795736,0.349360830472349,0.349360830472349,0.349360830472349,2304,"4",6,45,1.5,4,2,9,276
1050.55672823219,1.04221897642082,0.368045820032459,0.368045820032459,0.368045820032459,1008,"5",6,45,1.5,4,2,9,276
199.80487804878,1.38753387533875,0.40052105958591,0.40052105958591,0.40052105958591,144,"1",6,45,1.5,4,2,10,276
737.30258302583,1.28003920664207,0.372516121404628,0.372516121404628,0.372516121404628,576,"2",6,45,1.5,4,2,10,276
1711.66829268293,1.32073170731707,0.367082315524651,0.367082315524651,0.367082315524651,1296,"3",6,45,1.5,4,2,10,276
2810.711781889,1.2199269886671,0.371090801101547,0.371090801101547,0.371090801101547,2304,"4",6,45,1.5,4,2,10,276
1099.34223300971,1.09061729465249,0.377251454942309,0.377251454942309,0.377251454942309,1008,"5",6,45,1.5,4,2,10,276
48.6,0.3375,0.333333333333333,0.333333333333333,0.333333333333333,144,"1",6,46,1.5,4,0.5,1,277
213.346153846154,0.370392628205128,0.371232286762987,0.371232286762987,0.371232286762987,576,"2",6,46,1.5,4,0.5,1,277
467.358108108108,0.360615824157491,0.338741837544179,0.338741837544179,0.338741837544179,1296,"3",6,46,1.5,4,0.5,1,277
799.672199170124,0.347079947556478,0.328416009014801,0.328416009014801,0.328416009014801,2304,"4",6,46,1.5,4,0.5,1,277
333.075268817204,0.330431814302782,0.313275230466449,0.313275230466449,0.313275230466449,1008,"5",6,46,1.5,4,0.5,1,277
46.5454545454545,0.323232323232323,0.440983005625053,0.440983005625053,0.440983005625053,144,"1",6,46,1.5,4,0.5,2,277
211.148648648649,0.366577515015015,0.361251223093147,0.361251223093147,0.361251223093147,576,"2",6,46,1.5,4,0.5,2,277
478.125,0.368923611111111,0.316869948936027,0.316869948936027,0.316869948936027,1296,"3",6,46,1.5,4,0.5,2,277
821.951327433628,0.356749708087512,0.310334826858653,0.310334826858653,0.310334826858653,2304,"4",6,46,1.5,4,0.5,2,277
344.177777777778,0.341446208112875,0.300974704580468,0.300974704580468,0.300974704580468,1008,"5",6,46,1.5,4,0.5,2,277
73.1428571428571,0.507936507936508,0.25,0.25,0.25,144,"1",6,46,1.5,4,0.5,3,277
241.588235294118,0.419424019607843,0.264785377906192,0.264785377906192,0.264785377906192,576,"2",6,46,1.5,4,0.5,3,277
504.131147540984,0.388990082979154,0.287213555032763,0.287213555032763,0.287213555032763,1296,"3",6,46,1.5,4,0.5,3,277
767.812749003984,0.333252061199646,0.345594916227398,0.345594916227398,0.345594916227398,2304,"4",6,46,1.5,4,0.5,3,277
282.798449612403,0.280554017472622,0.430256786049248,0.430256786049248,0.430256786049248,1008,"5",6,46,1.5,4,0.5,3,277
48.1666666666667,0.334490740740741,0.45767385545336,0.45767385545336,0.45767385545336,144,"1",6,46,1.5,4,0.5,4,277
211.25,0.366753472222222,0.379826327053958,0.379826327053958,0.379826327053958,576,"2",6,46,1.5,4,0.5,4,277
510.97972972973,0.39427448281615,0.320427942144336,0.320427942144336,0.320427942144336,1296,"3",6,46,1.5,4,0.5,4,277
776.903703703704,0.337197788065844,0.359312596233562,0.359312596233562,0.359312596233562,2304,"4",6,46,1.5,4,0.5,4,277
274.5,0.272321428571429,0.422649730810374,0.422649730810374,0.422649730810374,1008,"5",6,46,1.5,4,0.5,4,277
80.0833333333333,0.556134259259259,0.217118638741187,0.217118638741187,0.217118638741187,144,"1",6,46,1.5,4,0.5,5,277
276.923076923077,0.480769230769231,0.247227347290919,0.247227347290919,0.247227347290919,576,"2",6,46,1.5,4,0.5,5,277
540.192307692308,0.416815052231719,0.28625357285367,0.28625357285367,0.28625357285367,1296,"3",6,46,1.5,4,0.5,5,277
832.067729083665,0.361140507414785,0.328609007855628,0.328609007855628,0.328609007855628,2304,"4",6,46,1.5,4,0.5,5,277
304.661157024793,0.30224321133412,0.391895020028066,0.391895020028066,0.391895020028066,1008,"5",6,46,1.5,4,0.5,5,277
200,1.38888888888889,0.0513167019494862,0.0513167019494862,0.0513167019494862,144,"1",6,46,1.5,4,0.5,6,277
227.272727272727,0.394570707070707,0.251668522645212,0.251668522645212,0.251668522645212,576,"2",6,46,1.5,4,0.5,6,277
513.592233009709,0.396290303248232,0.25691594483297,0.25691594483297,0.25691594483297,1296,"3",6,46,1.5,4,0.5,6,277
816.08,0.354201388888889,0.289401312237698,0.289401312237698,0.289401312237698,2304,"4",6,46,1.5,4,0.5,6,277
312.123711340206,0.309646539027982,0.334771666544348,0.334771666544348,0.334771666544348,1008,"5",6,46,1.5,4,0.5,6,277
53.3333333333333,0.37037037037037,0.5,0.5,0.5,144,"1",6,46,1.5,4,0.5,7,277
198.881720430108,0.345280764635603,0.437704285461613,0.437704285461613,0.437704285461613,576,"2",6,46,1.5,4,0.5,7,277
444.852941176471,0.343250726216413,0.382085619346675,0.382085619346675,0.382085619346675,1296,"3",6,46,1.5,4,0.5,7,277
730.972602739726,0.317262414383562,0.39339850975672,0.39339850975672,0.39339850975672,2304,"4",6,46,1.5,4,0.5,7,277
286.631147540984,0.284356297163674,0.410429323246398,0.410429323246398,0.410429323246398,1008,"5",6,46,1.5,4,0.5,7,277
51.2,0.355555555555556,0.17084380241115,0.17084380241115,0.17084380241115,144,"1",6,46,1.5,4,0.5,8,277
208.08,0.36125,0.285994452704583,0.285994452704583,0.285994452704583,576,"2",6,46,1.5,4,0.5,8,277
464.793650793651,0.358637076229669,0.307656990376008,0.307656990376008,0.307656990376008,1296,"3",6,46,1.5,4,0.5,8,277
754.593220338983,0.327514418549906,0.336103702496495,0.336103702496495,0.336103702496495,2304,"4",6,46,1.5,4,0.5,8,277
294.545454545455,0.292207792207792,0.376390435537676,0.376390435537676,0.376390435537676,1008,"5",6,46,1.5,4,0.5,8,277
42.25,0.293402777777778,0.379826327053958,0.379826327053958,0.379826327053958,144,"1",6,46,1.5,4,0.5,9,277
187.688524590164,0.325848132969035,0.344327412456434,0.344327412456434,0.344327412456434,576,"2",6,46,1.5,4,0.5,9,277
474.493243243243,0.366121329662996,0.335538237396414,0.335538237396414,0.335538237396414,1296,"3",6,46,1.5,4,0.5,9,277
786.123134328358,0.341199277052239,0.354924807206711,0.354924807206711,0.354924807206711,2304,"4",6,46,1.5,4,0.5,9,277
313.633333333333,0.31114417989418,0.382389039144323,0.382389039144323,0.382389039144323,1008,"5",6,46,1.5,4,0.5,9,277
52.3636363636364,0.363636363636364,0.264019927806013,0.264019927806013,0.264019927806013,144,"1",6,46,1.5,4,0.5,10,277
180.118421052632,0.312705592105263,0.408030954840246,0.408030954840246,0.408030954840246,576,"2",6,46,1.5,4,0.5,10,277
407.365714285714,0.314325396825397,0.412999754353107,0.412999754353107,0.412999754353107,1296,"3",6,46,1.5,4,0.5,10,277
685.157142857143,0.297377232142857,0.399391480573822,0.399391480573822,0.399391480573822,2304,"4",6,46,1.5,4,0.5,10,277
278.485714285714,0.276275510204082,0.378739255802604,0.378739255802604,0.378739255802604,1008,"5",6,46,1.5,4,0.5,10,277
109.441176470588,0.76000816993464,0.334700856140884,0.334700856140884,0.334700856140884,144,"1",6,46,1.5,4,1,1,278
476.4375,0.8271484375,0.282259437434727,0.282259437434727,0.282259437434727,576,"2",6,46,1.5,4,1,1,278
927.666666666667,0.715792181069959,0.325800137536758,0.325800137536758,0.325800137536758,1296,"3",6,46,1.5,4,1,1,278
1570.91754756871,0.681821852243364,0.328229129771045,0.328229129771045,0.328229129771045,2304,"4",6,46,1.5,4,1,1,278
643.329949238579,0.638224155990654,0.331696765320453,0.331696765320453,0.331696765320453,1008,"5",6,46,1.5,4,1,1,278
110.702702702703,0.768768768768769,0.350480947161671,0.350480947161671,0.350480947161671,144,"1",6,46,1.5,4,1,2,278
413.965517241379,0.718690134099617,0.36112343500006,0.36112343500006,0.36112343500006,576,"2",6,46,1.5,4,1,2,278
936.246200607903,0.722412191827085,0.361872107483768,0.361872107483768,0.361872107483768,1296,"3",6,46,1.5,4,1,2,278
1456.74117647059,0.632266135620915,0.399248590813889,0.399248590813889,0.399248590813889,2304,"4",6,46,1.5,4,1,2,278
531.488721804511,0.527270557345745,0.459118135366546,0.459118135366546,0.459118135366546,1008,"5",6,46,1.5,4,1,2,278
134.56,0.934444444444444,0.245701970543884,0.245701970543884,0.245701970543884,144,"1",6,46,1.5,4,1,3,278
460.008771929825,0.798626340155945,0.291350999356143,0.291350999356143,0.291350999356143,576,"2",6,46,1.5,4,1,3,278
941.051660516605,0.726120108423306,0.319289829197724,0.319289829197724,0.319289829197724,1296,"3",6,46,1.5,4,1,3,278
1484.57341269841,0.644346099261464,0.353980619127856,0.353980619127856,0.353980619127856,2304,"4",6,46,1.5,4,1,3,278
556.223175965665,0.551808706315144,0.406049010626485,0.406049010626485,0.406049010626485,1008,"5",6,46,1.5,4,1,3,278
101.161290322581,0.702508960573477,0.331846895218939,0.331846895218939,0.331846895218939,144,"1",6,46,1.5,4,1,4,278
419.875776397516,0.728951000690131,0.382934986594418,0.382934986594418,0.382934986594418,576,"2",6,46,1.5,4,1,4,278
866.094827586207,0.668283045977011,0.394921312076491,0.394921312076491,0.394921312076491,1296,"3",6,46,1.5,4,1,4,278
1464.3918699187,0.635586749096658,0.406746748477034,0.406746748477034,0.406746748477034,2304,"4",6,46,1.5,4,1,4,278
599.250936329588,0.594494976517448,0.42337187026646,0.42337187026646,0.42337187026646,1008,"5",6,46,1.5,4,1,4,278
96.4285714285714,0.669642857142857,0.269703256659779,0.269703256659779,0.269703256659779,144,"1",6,46,1.5,4,1,5,278
432.009345794393,0.750016225337487,0.291250692137658,0.291250692137658,0.291250692137658,576,"2",6,46,1.5,4,1,5,278
910.870078740158,0.702831850879751,0.31302585788585,0.31302585788585,0.31302585788585,1296,"3",6,46,1.5,4,1,5,278
1528.61802575107,0.663462684787792,0.330771116449537,0.330771116449537,0.330771116449537,2304,"4",6,46,1.5,4,1,5,278
621.551886792453,0.616618935309973,0.355036465036583,0.355036465036583,0.355036465036583,1008,"5",6,46,1.5,4,1,5,278
96.1142857142857,0.667460317460317,0.370276470077597,0.370276470077597,0.370276470077597,144,"1",6,46,1.5,4,1,6,278
386.939393939394,0.671769781144781,0.355074265097273,0.355074265097273,0.355074265097273,576,"2",6,46,1.5,4,1,6,278
908.723549488055,0.701175578308684,0.342603207616847,0.342603207616847,0.342603207616847,1296,"3",6,46,1.5,4,1,6,278
1481.05786618445,0.642820254420334,0.376341218098315,0.376341218098315,0.376341218098315,2304,"4",6,46,1.5,4,1,6,278
582.003846153846,0.577384768009768,0.424135834354086,0.424135834354086,0.424135834354086,1008,"5",6,46,1.5,4,1,6,278
116.129032258065,0.806451612903226,0.304778212846193,0.304778212846193,0.304778212846193,144,"1",6,46,1.5,4,1,7,278
456.135593220339,0.791902071563089,0.299015470680823,0.299015470680823,0.299015470680823,576,"2",6,46,1.5,4,1,7,278
925.75,0.714313271604938,0.308435925191875,0.308435925191875,0.308435925191875,1296,"3",6,46,1.5,4,1,7,278
1534.31863727455,0.665936908539301,0.344474038870858,0.344474038870858,0.344474038870858,2304,"4",6,46,1.5,4,1,7,278
622.121457489879,0.617183985605038,0.391807629788343,0.391807629788343,0.391807629788343,1008,"5",6,46,1.5,4,1,7,278
90.1333333333333,0.625925925925926,0.349556364412009,0.349556364412009,0.349556364412009,144,"1",6,46,1.5,4,1,8,278
375.024390243902,0.651084010840108,0.418012304752622,0.418012304752622,0.418012304752622,576,"2",6,46,1.5,4,1,8,278
823.446376811594,0.635375290749687,0.406097272037393,0.406097272037393,0.406097272037393,1296,"3",6,46,1.5,4,1,8,278
1431.68581687612,0.621391413574706,0.386599805647039,0.386599805647039,0.386599805647039,2304,"4",6,46,1.5,4,1,8,278
611.320754716981,0.606469002695418,0.358820531277622,0.358820531277622,0.358820531277622,1008,"5",6,46,1.5,4,1,8,278
120.05,0.833680555555556,0.230690741837928,0.230690741837928,0.230690741837928,144,"1",6,46,1.5,4,1,9,278
412.723214285714,0.716533358134921,0.307851340070747,0.307851340070747,0.307851340070747,576,"2",6,46,1.5,4,1,9,278
862.56015037594,0.665555671586373,0.333159382471491,0.333159382471491,0.333159382471491,1296,"3",6,46,1.5,4,1,9,278
1570.91754756871,0.681821852243364,0.328229129771045,0.328229129771045,0.328229129771045,2304,"4",6,46,1.5,4,1,9,278
708.642512077295,0.703018365156046,0.322113559576782,0.322113559576782,0.322113559576782,1008,"5",6,46,1.5,4,1,9,278
150.0625,1.04210069444444,0.17934819335171,0.17934819335171,0.17934819335171,144,"1",6,46,1.5,4,1,10,278
423.2,0.734722222222222,0.324336075307824,0.324336075307824,0.324336075307824,576,"2",6,46,1.5,4,1,10,278
947.59925093633,0.731172261524946,0.315029277519058,0.315029277519058,0.315029277519058,1296,"3",6,46,1.5,4,1,10,278
1515.06485355649,0.657580231578336,0.337951759242212,0.337951759242212,0.337951759242212,2304,"4",6,46,1.5,4,1,10,278
573.952606635071,0.569397427217332,0.372562225460134,0.372562225460134,0.372562225460134,1008,"5",6,46,1.5,4,1,10,278
124.694444444444,0.865933641975309,0.319789321486218,0.319789321486218,0.319789321486218,144,"1",6,46,1.5,4,1.5,1,279
589.232673267327,1.02297339108911,0.356188883582158,0.356188883582158,0.356188883582158,576,"2",6,46,1.5,4,1.5,1,279
1361.39705882353,1.05046069353667,0.36070691214912,0.36070691214912,0.36070691214912,1296,"3",6,46,1.5,4,1.5,1,279
2184.39976275208,0.948090174805588,0.384551616024344,0.384551616024344,0.384551616024344,2304,"4",6,46,1.5,4,1.5,1,279
830.256130790191,0.82366679641884,0.421082970075822,0.421082970075822,0.421082970075822,1008,"5",6,46,1.5,4,1.5,1,279
142.811320754717,0.991745283018868,0.374856338350016,0.374856338350016,0.374856338350016,144,"1",6,46,1.5,4,1.5,2,279
610.549132947977,1.05998113359024,0.316119668587912,0.316119668587912,0.316119668587912,576,"2",6,46,1.5,4,1.5,2,279
1356.25490196078,1.04649297990801,0.353276758906608,0.353276758906608,0.353276758906608,1296,"3",6,46,1.5,4,1.5,2,279
2246.74740932642,0.975150785297928,0.356712128004387,0.356712128004387,0.356712128004387,2304,"4",6,46,1.5,4,1.5,2,279
890.683706070287,0.883614787768142,0.36188012905335,0.36188012905335,0.36188012905335,1008,"5",6,46,1.5,4,1.5,2,279
188,1.30555555555556,0.292893218813452,0.292893218813452,0.292893218813452,144,"1",6,46,1.5,4,1.5,3,279
590.041666666667,1.02437789351852,0.371543173166782,0.371543173166782,0.371543173166782,576,"2",6,46,1.5,4,1.5,3,279
1286.13490364026,0.992388042932297,0.369587948371298,0.369587948371298,0.369587948371298,1296,"3",6,46,1.5,4,1.5,3,279
2186.03493975904,0.948799887048193,0.380471237829393,0.380471237829393,0.380471237829393,2304,"4",6,46,1.5,4,1.5,3,279
901.333333333333,0.894179894179894,0.395529475173011,0.395529475173011,0.395529475173011,1008,"5",6,46,1.5,4,1.5,3,279
146.173913043478,1.01509661835749,0.337410843550921,0.337410843550921,0.337410843550921,144,"1",6,46,1.5,4,1.5,4,279
603.72192513369,1.04812834224599,0.334077796621572,0.334077796621572,0.334077796621572,576,"2",6,46,1.5,4,1.5,4,279
1412.28436018957,1.08972558656603,0.326674019773729,0.326674019773729,0.326674019773729,1296,"3",6,46,1.5,4,1.5,4,279
2322.35828877005,1.00796800727867,0.342372868098456,0.342372868098456,0.342372868098456,2304,"4",6,46,1.5,4,1.5,4,279
914.466257668712,0.907208588957055,0.365232008580771,0.365232008580771,0.365232008580771,1008,"5",6,46,1.5,4,1.5,4,279
125.641025641026,0.872507122507122,0.334524874351308,0.334524874351308,0.334524874351308,144,"1",6,46,1.5,4,1.5,5,279
530.654708520179,0.921275535625311,0.406919747381089,0.406919747381089,0.406919747381089,576,"2",6,46,1.5,4,1.5,5,279
1300.59611231102,1.00354638295603,0.364901176615861,0.364901176615861,0.364901176615861,1296,"3",6,46,1.5,4,1.5,5,279
2169.60473372781,0.941668721236029,0.386874245732143,0.386874245732143,0.386874245732143,2304,"4",6,46,1.5,4,1.5,5,279
874.565445026178,0.867624449430732,0.417676768434608,0.417676768434608,0.417676768434608,1008,"5",6,46,1.5,4,1.5,5,279
141.12,0.98,0.363790989719648,0.363790989719648,0.363790989719648,144,"1",6,46,1.5,4,1.5,6,279
592.376288659794,1.02843105670103,0.345990356669474,0.345990356669474,0.345990356669474,576,"2",6,46,1.5,4,1.5,6,279
1363.68764044944,1.05222811763074,0.345206281441301,0.345206281441301,0.345206281441301,1296,"3",6,46,1.5,4,1.5,6,279
2219.53497409326,0.963339832505757,0.359502676038746,0.359502676038746,0.359502676038746,2304,"4",6,46,1.5,4,1.5,6,279
859.021406727829,0.852203776515703,0.381114818464258,0.381114818464258,0.381114818464258,1008,"5",6,46,1.5,4,1.5,6,279
140.083333333333,0.972800925925926,0.356079083783215,0.356079083783215,0.356079083783215,144,"1",6,46,1.5,4,1.5,7,279
656.055900621118,1.13898593857833,0.289637145808296,0.289637145808296,0.289637145808296,576,"2",6,46,1.5,4,1.5,7,279
1406.7855626327,1.08548268721659,0.350865251757448,0.350865251757448,0.350865251757448,1296,"3",6,46,1.5,4,1.5,7,279
2334.84408602151,1.0133871901135,0.340069438517388,0.340069438517388,0.340069438517388,2304,"4",6,46,1.5,4,1.5,7,279
930.461538461538,0.923076923076923,0.32299679961367,0.32299679961367,0.32299679961367,1008,"5",6,46,1.5,4,1.5,7,279
145.139534883721,1.00791343669251,0.324947259444386,0.324947259444386,0.324947259444386,144,"1",6,46,1.5,4,1.5,8,279
